,IFI27,RPL5,ZBP1,IFITM1,EPSTI1,EBI2,FCER1A,GADD45A,TNFSF13B,IFIT2,OSBPL10,SCRN1,TNFAIP6
GSM2159863,10.602939139552307,12.820792655520956,9.719815063230127,11.470679207885414,12.072551682052888,10.222708400329857,10.884639128050207,7.859747881595802,11.390781185217552,11.291781959328755,8.553764438259508,8.32668744130387,7.247783668826058
GSM2159864,10.861864665734398,12.788526871337082,10.041705689436315,12.577161838657739,11.962662162816832,9.943817570805106,9.624690379247394,9.131822495539062,11.178903386403928,10.847750331156398,9.179715805680553,8.780728724362275,7.462178673643323
GSM2159865,11.488353324928758,13.23633176518122,9.636744236027873,12.064071775749719,12.079862075242863,10.153895341194467,9.79949420502709,9.404366910153357,11.367975126971956,10.121414367048514,8.039864933458786,8.206497689156421,8.199907615868446
GSM2159866,12.9811994262589,12.95524468287008,8.595589440303687,11.622185463948808,11.159293638674873,9.968744162573323,7.753973505841509,8.999302706240515,11.061275939470498,9.545575372638066,8.52790036906566,8.550784487321009,7.362019123406039
GSM2159867,9.303284850676414,13.306587220150652,8.949991247382895,12.853138956376739,10.764840083258965,10.2866262453234,10.373623200576153,8.881881744152892,10.834916008693241,9.759558339108915,8.37274319837131,8.386854909382134,7.600432773926581
GSM2159868,7.690194276371634,13.042009859105576,9.244108337728909,11.876130513457571,10.064562248195315,10.906484080109728,7.804769925816887,9.654518360955542,11.01166417771544,9.250797470899622,8.38260976165455,8.49424278386995,8.415938310749972
GSM2159869,13.999253980306273,12.436456758016448,9.539241026869828,12.882272967432037,11.257964098403317,8.70761911467604,8.692831671824921,9.648749653354425,11.655873951957837,11.508831699863613,7.936980023266736,8.252170574142557,8.216351539481968
GSM2159870,12.688002187968905,12.355595562962261,10.103464855575732,13.366936868110495,11.363991254064748,9.71766879024917,9.941769800421955,8.646217498575046,11.004768356559705,10.688629731749328,8.392761326703083,8.50115726660556,7.447190291457141
GSM2159871,9.960779416275475,12.428202074817657,9.13083591192298,11.999359168662444,10.868195965049306,8.995345044885138,8.74530019988109,9.17150680060126,11.435638734023527,9.157666011080488,8.15371820439349,8.325999311108726,8.051642347799511
GSM2159872,9.243564124968904,13.14440667325486,8.820170663703031,11.081094583707674,11.024349463509726,9.606273056398887,8.536985375791938,9.474162387909633,11.030371363591755,9.435912946620622,8.937522128387474,8.143262282758966,7.995150928104305
GSM2159873,13.588289493157765,13.556165937067172,8.84382214715074,13.939179736696834,13.181787101805195,10.066578807704696,10.069338321812664,8.140490570560686,10.309584950329802,13.366936868110495,9.482996674300445,9.880131430829783,8.047449322055671
GSM2159874,12.007163608452007,12.745041483205531,9.653196195125759,12.428202074817657,11.550526517126096,10.40401977437709,8.479411258698443,8.225782853559515,11.078020400699675,10.027379399698825,8.973560479546025,8.553073610140666,7.505083648136068
